Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1937-12-31,10.55,#N/A N/A
1937-12-30,10.56,#N/A N/A
1937-12-29,10.42,#N/A N/A
1937-12-28,10.31,#N/A N/A
1937-12-27,10.69,#N/A N/A
1937-12-24,11.06,#N/A N/A
1937-12-23,11.12,#N/A N/A
1937-12-22,11.18,#N/A N/A
1937-12-21,11.38,#N/A N/A
1937-12-20,11.31,#N/A N/A
1937-12-17,11,#N/A N/A
1937-12-16,11.08,#N/A N/A
1937-12-15,10.91,#N/A N/A
1937-12-14,10.83,#N/A N/A
1937-12-13,10.74,#N/A N/A
1937-12-10,11.1,#N/A N/A
1937-12-09,11.21,#N/A N/A
1937-12-08,11.42,#N/A N/A
1937-12-07,11.32,#N/A N/A
1937-12-06,11.13,#N/A N/A
1937-12-03,11.34,#N/A N/A
1937-12-02,11.19,#N/A N/A
1937-12-01,10.97,#N/A N/A
1937-11-30,11.11,#N/A N/A
1937-11-29,10.96,#N/A N/A
1937-11-26,10.67,#N/A N/A
1937-11-24,10.17,#N/A N/A
1937-11-23,10.43,#N/A N/A
1937-11-22,10.25,#N/A N/A
1937-11-19,10.51,#N/A N/A
1937-11-18,11.16,#N/A N/A
1937-11-17,11.39,#N/A N/A
1937-11-16,11.48,#N/A N/A
1937-11-15,11.53,#N/A N/A
1937-11-12,11.91,#N/A N/A
1937-11-10,11.96,#N/A N/A
1937-11-09,11.35,#N/A N/A
1937-11-08,11.12,#N/A N/A
1937-11-05,11.46,#N/A N/A
1937-11-04,11.46,#N/A N/A
1937-11-03,11.52,#N/A N/A
1937-11-01,12.08,#N/A N/A
1937-10-29,12.35,#N/A N/A
1937-10-28,12.05,#N/A N/A
1937-10-27,11.76,#N/A N/A
1937-10-26,11.74,#N/A N/A
1937-10-25,12,#N/A N/A
1937-10-22,11.84,#N/A N/A
1937-10-21,12.17,#N/A N/A
1937-10-20,11.93,#N/A N/A
1937-10-19,11.1,#N/A N/A
1937-10-18,10.76,#N/A N/A
1937-10-15,11.84,#N/A N/A
1937-10-14,11.97,#N/A N/A
1937-10-13,12.21,#N/A N/A
1937-10-11,12.22,#N/A N/A
1937-10-08,12.75,#N/A N/A
1937-10-07,13.06,#N/A N/A
1937-10-06,13.16,#N/A N/A
1937-10-05,12.85,#N/A N/A
1937-10-04,13.59,#N/A N/A
1937-10-01,13.72,#N/A N/A
1937-09-30,13.76,#N/A N/A
1937-09-29,13.79,#N/A N/A
1937-09-28,13.72,#N/A N/A
1937-09-27,13.63,#N/A N/A
1937-09-24,13.2,#N/A N/A
1937-09-23,13.79,#N/A N/A
1937-09-22,14.14,#N/A N/A
1937-09-21,14.08,#N/A N/A
1937-09-20,13.94,#N/A N/A
1937-09-17,14.57,#N/A N/A
1937-09-16,14.89,#N/A N/A
1937-09-15,14.61,#N/A N/A
1937-09-14,14.68,#N/A N/A
1937-09-13,14.23,#N/A N/A
1937-09-10,14.19,#N/A N/A
1937-09-09,14.98,#N/A N/A
1937-09-08,14.61,#N/A N/A
1937-09-07,14.69,#N/A N/A
1937-09-03,15.46,#N/A N/A
1937-09-02,15.36,#N/A N/A
1937-09-01,15.61,#N/A N/A
1937-08-31,16.04,#N/A N/A
1937-08-30,16.12,#N/A N/A
1937-08-27,15.88,#N/A N/A
1937-08-26,16.15,#N/A N/A
1937-08-25,16.47,#N/A N/A
1937-08-24,16.59,#N/A N/A
1937-08-23,16.46,#N/A N/A
1937-08-20,16.49,#N/A N/A
1937-08-19,16.66,#N/A N/A
1937-08-18,16.91,#N/A N/A
1937-08-17,17.07,#N/A N/A
1937-08-16,17.17,#N/A N/A
1937-08-13,17.27,#N/A N/A
1937-08-12,17.1,#N/A N/A
1937-08-11,17.01,#N/A N/A
1937-08-10,17.04,#N/A N/A
1937-08-09,17.07,#N/A N/A
1937-08-06,16.85,#N/A N/A
1937-08-05,16.91,#N/A N/A
1937-08-04,17.02,#N/A N/A
1937-08-03,16.93,#N/A N/A
1937-08-02,17.07,#N/A N/A
1937-07-30,16.77,#N/A N/A
1937-07-29,16.72,#N/A N/A
1937-07-28,16.78,#N/A N/A
1937-07-27,17.04,#N/A N/A
1937-07-26,17.06,#N/A N/A
1937-07-23,16.94,#N/A N/A
1937-07-22,16.87,#N/A N/A
1937-07-21,16.82,#N/A N/A
1937-07-20,16.94,#N/A N/A
1937-07-19,16.74,#N/A N/A
1937-07-16,16.42,#N/A N/A
1937-07-15,16.46,#N/A N/A
1937-07-14,16.38,#N/A N/A
1937-07-13,16.4,#N/A N/A
1937-07-12,16.54,#N/A N/A
1937-07-09,16.32,#N/A N/A
1937-07-08,16.4,#N/A N/A
1937-07-07,16.37,#N/A N/A
1937-07-06,16.25,#N/A N/A
1937-07-02,15.7,#N/A N/A
1937-07-01,15.47,#N/A N/A
1937-06-30,15.4,#N/A N/A
1937-06-29,15.14,#N/A N/A
1937-06-28,15.12,#N/A N/A
1937-06-25,15.52,#N/A N/A
1937-06-24,15.62,#N/A N/A
1937-06-23,15.51,#N/A N/A
1937-06-22,15.38,#N/A N/A
1937-06-21,15.35,#N/A N/A
1937-06-18,15.51,#N/A N/A
1937-06-17,15.39,#N/A N/A
1937-06-16,15.18,#N/A N/A
1937-06-15,15.34,#N/A N/A
1937-06-14,15.2,#N/A N/A
1937-06-11,15.73,#N/A N/A
1937-06-10,15.94,#N/A N/A
1937-06-09,16.04,#N/A N/A
1937-06-08,16.18,#N/A N/A
1937-06-07,16.13,#N/A N/A
1937-06-04,16.28,#N/A N/A
1937-06-03,16.1,#N/A N/A
1937-06-02,16.07,#N/A N/A
1937-06-01,15.96,#N/A N/A
1937-05-28,16.26,#N/A N/A
1937-05-27,16.26,#N/A N/A
1937-05-26,16.23,#N/A N/A
1937-05-25,16.25,#N/A N/A
1937-05-24,16.46,#N/A N/A
1937-05-21,16.27,#N/A N/A
1937-05-20,16.26,#N/A N/A
1937-05-19,15.84,#N/A N/A
1937-05-18,15.88,#N/A N/A
1937-05-17,15.62,#N/A N/A
1937-05-14,15.81,#N/A N/A
1937-05-13,15.65,#N/A N/A
1937-05-12,16.19,#N/A N/A
1937-05-11,16.29,#N/A N/A
1937-05-10,16.28,#N/A N/A
1937-05-07,16.65,#N/A N/A
1937-05-06,16.71,#N/A N/A
1937-05-05,16.59,#N/A N/A
1937-05-04,16.73,#N/A N/A
1937-05-03,16.47,#N/A N/A
1937-04-30,16.43,#N/A N/A
1937-04-29,15.99,#N/A N/A
1937-04-28,15.99,#N/A N/A
1937-04-27,16.43,#N/A N/A
1937-04-26,16.16,#N/A N/A
1937-04-23,16.85,#N/A N/A
1937-04-22,17.19,#N/A N/A
1937-04-21,17.41,#N/A N/A
1937-04-20,17.18,#N/A N/A
1937-04-19,17.13,#N/A N/A
1937-04-16,17.16,#N/A N/A
1937-04-15,17.23,#N/A N/A
1937-04-14,17.3,#N/A N/A
1937-04-13,17.28,#N/A N/A
1937-04-12,17.1,#N/A N/A
1937-04-09,17.03,#N/A N/A
1937-04-08,16.99,#N/A N/A
1937-04-07,16.91,#N/A N/A
1937-04-06,17.46,#N/A N/A
1937-04-05,17.62,#N/A N/A
1937-04-02,17.49,#N/A N/A
1937-04-01,17.71,#N/A N/A
1937-03-31,17.92,#N/A N/A
1937-03-30,17.95,#N/A N/A
1937-03-29,17.63,#N/A N/A
1937-03-25,17.68,#N/A N/A
1937-03-24,17.7,#N/A N/A
1937-03-23,17.49,#N/A N/A
1937-03-22,17.22,#N/A N/A
1937-03-19,17.72,#N/A N/A
1937-03-18,17.73,#N/A N/A
1937-03-17,18.11,#N/A N/A
1937-03-16,18.23,#N/A N/A
1937-03-15,18.14,#N/A N/A
1937-03-12,18.36,#N/A N/A
1937-03-11,18.38,#N/A N/A
1937-03-10,18.67,#N/A N/A
1937-03-09,18.54,#N/A N/A
1937-03-08,18.56,#N/A N/A
1937-03-05,18.62,#N/A N/A
1937-03-04,18.38,#N/A N/A
1937-03-03,18.55,#N/A N/A
1937-03-02,18.34,#N/A N/A
1937-03-01,18.09,#N/A N/A
1937-02-26,18.06,#N/A N/A
1937-02-25,18,#N/A N/A
1937-02-24,18.07,#N/A N/A
1937-02-23,17.97,#N/A N/A
1937-02-19,18.37,#N/A N/A
1937-02-18,18.22,#N/A N/A
1937-02-17,18.12,#N/A N/A
1937-02-16,18.15,#N/A N/A
1937-02-15,18.1,#N/A N/A
1937-02-11,18.32,#N/A N/A
1937-02-10,18.17,#N/A N/A
1937-02-09,17.99,#N/A N/A
1937-02-08,18.07,#N/A N/A
1937-02-05,17.86,#N/A N/A
1937-02-04,18.15,#N/A N/A
1937-02-03,18.13,#N/A N/A
1937-02-02,18,#N/A N/A
1937-02-01,17.88,#N/A N/A
1937-01-29,17.77,#N/A N/A
1937-01-28,17.63,#N/A N/A
1937-01-27,17.65,#N/A N/A
1937-01-26,17.51,#N/A N/A
1937-01-25,17.77,#N/A N/A
1937-01-22,17.87,#N/A N/A
1937-01-21,17.96,#N/A N/A
1937-01-20,17.84,#N/A N/A
1937-01-19,17.62,#N/A N/A
1937-01-18,17.74,#N/A N/A
1937-01-15,17.74,#N/A N/A
1937-01-14,17.66,#N/A N/A
1937-01-13,17.61,#N/A N/A
1937-01-12,17.58,#N/A N/A
1937-01-11,17.57,#N/A N/A
1937-01-08,17.48,#N/A N/A
1937-01-07,17.48,#N/A N/A
1937-01-06,17.09,#N/A N/A
1937-01-05,17.08,#N/A N/A
1937-01-04,16.93,#N/A N/A
1936-12-31,17.18,#N/A N/A
1936-12-30,17.27,#N/A N/A
1936-12-29,17.01,#N/A N/A
1936-12-28,16.94,#N/A N/A
1936-12-24,17.06,#N/A N/A
1936-12-23,17.03,#N/A N/A
1936-12-22,16.86,#N/A N/A
1936-12-21,16.65,#N/A N/A
1936-12-18,17,#N/A N/A
1936-12-17,17.16,#N/A N/A
1936-12-16,17.29,#N/A N/A
1936-12-15,17.32,#N/A N/A
1936-12-14,17.32,#N/A N/A
1936-12-11,17.14,#N/A N/A
1936-12-10,17.22,#N/A N/A
1936-12-09,17.05,#N/A N/A
1936-12-08,16.97,#N/A N/A
1936-12-07,16.91,#N/A N/A
1936-12-04,17.01,#N/A N/A
1936-12-03,17.04,#N/A N/A
1936-12-02,16.95,#N/A N/A
1936-12-01,17.14,#N/A N/A
1936-11-30,17.28,#N/A N/A
1936-11-27,17.34,#N/A N/A
1936-11-25,17.09,#N/A N/A
1936-11-24,17.18,#N/A N/A
1936-11-23,16.89,#N/A N/A
1936-11-20,17.13,#N/A N/A
1936-11-19,17.3,#N/A N/A
1936-11-18,17.51,#N/A N/A
1936-11-17,17.64,#N/A N/A
1936-11-16,17.4,#N/A N/A
1936-11-13,17.24,#N/A N/A
1936-11-12,17.43,#N/A N/A
1936-11-10,17.63,#N/A N/A
1936-11-09,17.69,#N/A N/A
1936-11-06,17.43,#N/A N/A
1936-11-05,17.56,#N/A N/A
1936-11-04,17.43,#N/A N/A
1936-11-02,17.17,#N/A N/A
1936-10-30,17.23,#N/A N/A
1936-10-29,17.2,#N/A N/A
1936-10-28,16.94,#N/A N/A
1936-10-27,16.93,#N/A N/A
1936-10-26,16.65,#N/A N/A
1936-10-23,17.09,#N/A N/A
1936-10-22,17.04,#N/A N/A
1936-10-21,17.18,#N/A N/A
1936-10-20,17.11,#N/A N/A
1936-10-19,17.13,#N/A N/A
1936-10-16,17.04,#N/A N/A
1936-10-15,16.85,#N/A N/A
1936-10-14,16.88,#N/A N/A
1936-10-13,16.96,#N/A N/A
1936-10-09,16.87,#N/A N/A
1936-10-08,16.81,#N/A N/A
1936-10-07,16.72,#N/A N/A
1936-10-06,16.68,#N/A N/A
1936-10-05,16.53,#N/A N/A
1936-10-02,16.35,#N/A N/A
1936-10-01,16.04,#N/A N/A
1936-09-30,16.01,#N/A N/A
1936-09-29,16.06,#N/A N/A
1936-09-28,16.13,#N/A N/A
1936-09-25,15.88,#N/A N/A
1936-09-24,16.17,#N/A N/A
1936-09-23,16.14,#N/A N/A
1936-09-22,16.22,#N/A N/A
1936-09-21,16.16,#N/A N/A
1936-09-18,16.03,#N/A N/A
1936-09-17,15.87,#N/A N/A
1936-09-16,15.75,#N/A N/A
1936-09-15,15.93,#N/A N/A
1936-09-14,15.96,#N/A N/A
1936-09-11,16.11,#N/A N/A
1936-09-10,16.16,#N/A N/A
1936-09-09,16.17,#N/A N/A
1936-09-08,16.29,#N/A N/A
1936-09-04,16.02,#N/A N/A
1936-09-03,15.95,#N/A N/A
1936-09-02,16.04,#N/A N/A
1936-09-01,15.95,#N/A N/A
1936-08-31,15.99,#N/A N/A
1936-08-28,15.92,#N/A N/A
1936-08-27,15.89,#N/A N/A
1936-08-26,15.55,#N/A N/A
1936-08-25,15.67,#N/A N/A
1936-08-24,15.65,#N/A N/A
1936-08-21,15.32,#N/A N/A
1936-08-20,15.81,#N/A N/A
1936-08-19,15.9,#N/A N/A
1936-08-18,15.81,#N/A N/A
1936-08-17,15.8,#N/A N/A
1936-08-14,15.87,#N/A N/A
1936-08-13,16.08,#N/A N/A
1936-08-12,16.16,#N/A N/A
1936-08-11,16.08,#N/A N/A
1936-08-10,16.2,#N/A N/A
1936-08-07,16.08,#N/A N/A
1936-08-06,15.87,#N/A N/A
1936-08-05,15.77,#N/A N/A
1936-08-04,15.87,#N/A N/A
1936-08-03,15.91,#N/A N/A
1936-07-31,15.85,#N/A N/A
1936-07-30,16.02,#N/A N/A
1936-07-29,15.96,#N/A N/A
1936-07-28,16.12,#N/A N/A
1936-07-27,16.15,#N/A N/A
1936-07-24,15.83,#N/A N/A
1936-07-23,15.89,#N/A N/A
1936-07-22,15.83,#N/A N/A
1936-07-21,15.93,#N/A N/A
1936-07-20,15.83,#N/A N/A
1936-07-17,15.66,#N/A N/A
1936-07-16,15.63,#N/A N/A
1936-07-15,15.64,#N/A N/A
1936-07-14,15.63,#N/A N/A
1936-07-13,15.45,#N/A N/A
1936-07-10,15.35,#N/A N/A
1936-07-09,15.07,#N/A N/A
1936-07-08,14.89,#N/A N/A
1936-07-07,14.81,#N/A N/A
1936-07-06,14.94,#N/A N/A
1936-07-03,15.02,#N/A N/A
1936-07-02,14.88,#N/A N/A
1936-07-01,14.9,#N/A N/A
1936-06-30,14.84,#N/A N/A
1936-06-29,14.89,#N/A N/A
1936-06-26,14.95,#N/A N/A
1936-06-25,15,#N/A N/A
1936-06-24,15.16,#N/A N/A
1936-06-23,15,#N/A N/A
1936-06-22,15.07,#N/A N/A
1936-06-19,14.83,#N/A N/A
1936-06-18,14.92,#N/A N/A
1936-06-17,14.85,#N/A N/A
1936-06-16,14.92,#N/A N/A
1936-06-15,14.74,#N/A N/A
1936-06-12,14.59,#N/A N/A
1936-06-11,14.76,#N/A N/A
1936-06-10,14.55,#N/A N/A
1936-06-09,14.48,#N/A N/A
1936-06-08,14.34,#N/A N/A
1936-06-05,14.12,#N/A N/A
1936-06-04,14.13,#N/A N/A
1936-06-03,14.34,#N/A N/A
1936-06-02,14.39,#N/A N/A
1936-06-01,14.39,#N/A N/A
1936-05-29,14.4,#N/A N/A
1936-05-28,14.3,#N/A N/A
1936-05-27,14.42,#N/A N/A
1936-05-26,14.45,#N/A N/A
1936-05-25,14.25,#N/A N/A
1936-05-22,14.09,#N/A N/A
1936-05-21,13.94,#N/A N/A
1936-05-20,13.99,#N/A N/A
1936-05-19,13.85,#N/A N/A
1936-05-18,14.19,#N/A N/A
1936-05-15,14.29,#N/A N/A
1936-05-14,14.29,#N/A N/A
1936-05-13,13.97,#N/A N/A
1936-05-12,13.86,#N/A N/A
1936-05-11,13.86,#N/A N/A
1936-05-08,13.9,#N/A N/A
1936-05-07,13.92,#N/A N/A
1936-05-06,14.18,#N/A N/A
1936-05-05,14.02,#N/A N/A
1936-05-04,13.82,#N/A N/A
1936-05-01,13.87,#N/A N/A
1936-04-30,13.77,#N/A N/A
1936-04-29,13.53,#N/A N/A
1936-04-28,13.94,#N/A N/A
1936-04-27,13.96,#N/A N/A
1936-04-24,14.44,#N/A N/A
1936-04-23,14.4,#N/A N/A
1936-04-22,14.85,#N/A N/A
1936-04-21,14.6,#N/A N/A
1936-04-20,14.62,#N/A N/A
1936-04-17,15.1,#N/A N/A
1936-04-16,15.19,#N/A N/A
1936-04-15,15.26,#N/A N/A
1936-04-14,15.11,#N/A N/A
1936-04-13,15.42,#N/A N/A
1936-04-09,15.39,#N/A N/A
1936-04-08,15.44,#N/A N/A
1936-04-07,15.43,#N/A N/A
1936-04-06,15.51,#N/A N/A
1936-04-03,15.27,#N/A N/A
1936-04-02,15.34,#N/A N/A
1936-04-01,15.19,#N/A N/A
1936-03-31,14.92,#N/A N/A
1936-03-30,14.81,#N/A N/A
1936-03-27,14.82,#N/A N/A
1936-03-26,15.05,#N/A N/A
1936-03-25,15.1,#N/A N/A
1936-03-24,14.97,#N/A N/A
1936-03-23,15.05,#N/A N/A
1936-03-20,15.04,#N/A N/A
1936-03-19,15.06,#N/A N/A
1936-03-18,14.86,#N/A N/A
1936-03-17,14.92,#N/A N/A
1936-03-16,14.57,#N/A N/A
1936-03-13,14.24,#N/A N/A
1936-03-12,14.46,#N/A N/A
1936-03-11,14.88,#N/A N/A
1936-03-10,14.73,#N/A N/A
1936-03-09,14.51,#N/A N/A
1936-03-06,15.1,#N/A N/A
1936-03-05,15.04,#N/A N/A
1936-03-04,15.02,#N/A N/A
1936-03-03,14.98,#N/A N/A
1936-03-02,14.77,#N/A N/A
1936-02-28,14.6,#N/A N/A
1936-02-27,14.69,#N/A N/A
1936-02-26,14.35,#N/A N/A
1936-02-25,14.42,#N/A N/A
1936-02-24,14.69,#N/A N/A
1936-02-21,14.83,#N/A N/A
1936-02-20,14.87,#N/A N/A
1936-02-19,14.64,#N/A N/A
1936-02-18,14.74,#N/A N/A
1936-02-17,14.58,#N/A N/A
1936-02-14,14.66,#N/A N/A
1936-02-13,14.72,#N/A N/A
1936-02-11,14.63,#N/A N/A
1936-02-10,14.43,#N/A N/A
1936-02-07,14.32,#N/A N/A
1936-02-06,14.39,#N/A N/A
1936-02-05,14.37,#N/A N/A
1936-02-04,14.42,#N/A N/A
1936-02-03,14.44,#N/A N/A
1936-01-31,14.31,#N/A N/A
1936-01-30,14.08,#N/A N/A
1936-01-29,14.15,#N/A N/A
1936-01-28,14.01,#N/A N/A
1936-01-27,13.99,#N/A N/A
1936-01-24,13.85,#N/A N/A
1936-01-23,13.91,#N/A N/A
1936-01-22,13.76,#N/A N/A
1936-01-21,13.47,#N/A N/A
1936-01-20,13.52,#N/A N/A
1936-01-17,13.75,#N/A N/A
1936-01-16,13.77,#N/A N/A
1936-01-15,13.71,#N/A N/A
1936-01-14,13.8,#N/A N/A
1936-01-13,13.72,#N/A N/A
1936-01-10,13.78,#N/A N/A
1936-01-09,13.67,#N/A N/A
1936-01-08,13.7,#N/A N/A
1936-01-07,13.62,#N/A N/A
1936-01-06,13.41,#N/A N/A
1936-01-03,13.55,#N/A N/A
1936-01-02,13.4,#N/A N/A
1935-12-31,13.43,#N/A N/A
1935-12-30,13.3,#N/A N/A
1935-12-27,13.11,#N/A N/A
1935-12-26,13.12,#N/A N/A
1935-12-24,13.09,#N/A N/A
1935-12-23,12.96,#N/A N/A
1935-12-20,12.88,#N/A N/A
1935-12-19,12.8,#N/A N/A
1935-12-18,12.86,#N/A N/A
1935-12-17,12.9,#N/A N/A
1935-12-16,12.73,#N/A N/A
1935-12-13,12.84,#N/A N/A
1935-12-12,12.96,#N/A N/A
1935-12-11,13.14,#N/A N/A
1935-12-10,13.09,#N/A N/A
1935-12-09,13.32,#N/A N/A
1935-12-06,13.15,#N/A N/A
1935-12-05,13.18,#N/A N/A
1935-12-04,13.21,#N/A N/A
1935-12-03,13.1,#N/A N/A
1935-12-02,12.75,#N/A N/A
1935-11-29,12.94,#N/A N/A
1935-11-27,13.09,#N/A N/A
1935-11-26,12.99,#N/A N/A
1935-11-25,13.18,#N/A N/A
1935-11-22,13.14,#N/A N/A
1935-11-21,13.42,#N/A N/A
1935-11-20,13.29,#N/A N/A
1935-11-19,13.46,#N/A N/A
1935-11-18,13.28,#N/A N/A
1935-11-15,13.25,#N/A N/A
1935-11-14,13.2,#N/A N/A
1935-11-13,12.96,#N/A N/A
1935-11-12,12.81,#N/A N/A
1935-11-08,12.92,#N/A N/A
1935-11-07,12.81,#N/A N/A
1935-11-06,12.86,#N/A N/A
1935-11-04,12.62,#N/A N/A
1935-11-01,12.61,#N/A N/A
1935-10-31,12.46,#N/A N/A
1935-10-30,12.36,#N/A N/A
1935-10-29,12.45,#N/A N/A
1935-10-28,12.46,#N/A N/A
1935-10-25,12.43,#N/A N/A
1935-10-24,12.31,#N/A N/A
1935-10-23,12.33,#N/A N/A
1935-10-22,12.25,#N/A N/A
1935-10-21,12.19,#N/A N/A
1935-10-18,11.81,#N/A N/A
1935-10-17,11.85,#N/A N/A
1935-10-16,11.91,#N/A N/A
1935-10-15,11.96,#N/A N/A
1935-10-14,11.88,#N/A N/A
1935-10-11,11.75,#N/A N/A
1935-10-10,11.74,#N/A N/A
1935-10-09,11.51,#N/A N/A
1935-10-08,11.45,#N/A N/A
1935-10-07,11.53,#N/A N/A
1935-10-04,11.36,#N/A N/A
1935-10-03,11.26,#N/A N/A
1935-10-02,11.1,#N/A N/A
1935-10-01,11.48,#N/A N/A
1935-09-30,11.59,#N/A N/A
1935-09-27,11.56,#N/A N/A
1935-09-26,11.59,#N/A N/A
1935-09-25,11.59,#N/A N/A
1935-09-24,11.54,#N/A N/A
1935-09-23,11.4,#N/A N/A
1935-09-20,11.26,#N/A N/A
1935-09-19,11.58,#N/A N/A
1935-09-18,11.82,#N/A N/A
1935-09-17,11.72,#N/A N/A
1935-09-16,11.72,#N/A N/A
1935-09-13,11.8,#N/A N/A
1935-09-12,11.78,#N/A N/A
1935-09-11,11.92,#N/A N/A
1935-09-10,11.86,#N/A N/A
1935-09-09,11.76,#N/A N/A
1935-09-06,11.65,#N/A N/A
1935-09-05,11.47,#N/A N/A
1935-09-04,11.36,#N/A N/A
1935-09-03,11.21,#N/A N/A
1935-08-30,11.24,#N/A N/A
1935-08-29,11.17,#N/A N/A
1935-08-28,11.1,#N/A N/A
1935-08-27,11.12,#N/A N/A
1935-08-26,11.46,#N/A N/A
1935-08-23,11.56,#N/A N/A
1935-08-22,11.59,#N/A N/A
1935-08-21,11.55,#N/A N/A
1935-08-20,11.45,#N/A N/A
1935-08-19,11.42,#N/A N/A
1935-08-16,11.64,#N/A N/A
1935-08-15,11.54,#N/A N/A
1935-08-14,11.67,#N/A N/A
1935-08-13,11.67,#N/A N/A
1935-08-12,11.6,#N/A N/A
1935-08-09,11.49,#N/A N/A
1935-08-08,11.22,#N/A N/A
1935-08-07,11.18,#N/A N/A
1935-08-06,11.19,#N/A N/A
1935-08-05,11.2,#N/A N/A
1935-08-02,10.95,#N/A N/A
1935-08-01,11.04,#N/A N/A
1935-07-31,11.08,#N/A N/A
1935-07-30,10.94,#N/A N/A
1935-07-29,11.04,#N/A N/A
1935-07-26,10.79,#N/A N/A
1935-07-25,10.73,#N/A N/A
1935-07-24,10.84,#N/A N/A
1935-07-23,10.76,#N/A N/A
1935-07-22,10.77,#N/A N/A
1935-07-19,10.58,#N/A N/A
1935-07-18,10.66,#N/A N/A
1935-07-17,10.67,#N/A N/A
1935-07-16,10.62,#N/A N/A
1935-07-15,10.6,#N/A N/A
1935-07-12,10.62,#N/A N/A
1935-07-11,10.52,#N/A N/A
1935-07-10,10.63,#N/A N/A
1935-07-09,10.55,#N/A N/A
1935-07-08,10.6,#N/A N/A
1935-07-05,10.47,#N/A N/A
1935-07-03,10.35,#N/A N/A
1935-07-02,10.29,#N/A N/A
1935-07-01,10.28,#N/A N/A
1935-06-28,10.24,#N/A N/A
1935-06-27,10.15,#N/A N/A
1935-06-26,10.2,#N/A N/A
1935-06-25,10.32,#N/A N/A
1935-06-24,10.47,#N/A N/A
1935-06-21,10.38,#N/A N/A
1935-06-20,10.15,#N/A N/A
1935-06-19,10.23,#N/A N/A
1935-06-18,10.28,#N/A N/A
1935-06-17,10.22,#N/A N/A
1935-06-14,10.22,#N/A N/A
1935-06-13,10.12,#N/A N/A
1935-06-12,10.06,#N/A N/A
1935-06-11,10.13,#N/A N/A
1935-06-10,10.03,#N/A N/A
1935-06-07,9.9,#N/A N/A
1935-06-06,9.84,#N/A N/A
1935-06-05,9.91,#N/A N/A
1935-06-04,9.92,#N/A N/A
1935-06-03,9.67,#N/A N/A
1935-05-31,9.58,#N/A N/A
1935-05-29,9.69,#N/A N/A
1935-05-28,9.85,#N/A N/A
1935-05-27,10.03,#N/A N/A
1935-05-24,10.02,#N/A N/A
1935-05-23,10.07,#N/A N/A
1935-05-22,10.06,#N/A N/A
1935-05-21,9.98,#N/A N/A
1935-05-20,9.89,#N/A N/A
1935-05-17,10.01,#N/A N/A
1935-05-16,10.04,#N/A N/A
1935-05-15,9.82,#N/A N/A
1935-05-14,9.81,#N/A N/A
1935-05-13,9.8,#N/A N/A
1935-05-10,9.75,#N/A N/A
1935-05-09,9.69,#N/A N/A
1935-05-08,9.65,#N/A N/A
1935-05-07,9.38,#N/A N/A
1935-05-06,9.42,#N/A N/A
1935-05-03,9.42,#N/A N/A
1935-05-02,9.27,#N/A N/A
1935-05-01,9.23,#N/A N/A
1935-04-30,9.28,#N/A N/A
1935-04-29,9.39,#N/A N/A
1935-04-26,9.4,#N/A N/A
1935-04-25,9.44,#N/A N/A
1935-04-24,9.32,#N/A N/A
1935-04-23,9.44,#N/A N/A
1935-04-22,9.41,#N/A N/A
1935-04-18,9.14,#N/A N/A
1935-04-17,9.01,#N/A N/A
1935-04-16,9.15,#N/A N/A
1935-04-15,9.13,#N/A N/A
1935-04-12,8.95,#N/A N/A
1935-04-11,8.85,#N/A N/A
1935-04-10,8.9,#N/A N/A
1935-04-09,8.94,#N/A N/A
1935-04-08,8.78,#N/A N/A
1935-04-05,8.78,#N/A N/A
1935-04-04,8.57,#N/A N/A
1935-04-03,8.48,#N/A N/A
1935-04-02,8.5,#N/A N/A
1935-04-01,8.54,#N/A N/A
1935-03-29,8.45,#N/A N/A
1935-03-28,8.45,#N/A N/A
1935-03-27,8.44,#N/A N/A
1935-03-26,8.35,#N/A N/A
1935-03-25,8.42,#N/A N/A
1935-03-22,8.55,#N/A N/A
1935-03-21,8.42,#N/A N/A
1935-03-20,8.25,#N/A N/A
1935-03-19,8.26,#N/A N/A
1935-03-18,8.14,#N/A N/A
1935-03-15,8.23,#N/A N/A
1935-03-14,8.06,#N/A N/A
1935-03-13,8.19,#N/A N/A
1935-03-12,8.16,#N/A N/A
1935-03-11,8.32,#N/A N/A
1935-03-08,8.54,#N/A N/A
1935-03-07,8.56,#N/A N/A
1935-03-06,8.45,#N/A N/A
1935-03-05,8.47,#N/A N/A
1935-03-04,8.72,#N/A N/A
1935-03-01,8.79,#N/A N/A
1935-02-28,8.74,#N/A N/A
1935-02-27,8.79,#N/A N/A
1935-02-26,8.76,#N/A N/A
1935-02-25,8.85,#N/A N/A
1935-02-21,9.03,#N/A N/A
1935-02-20,9.04,#N/A N/A
1935-02-19,9.19,#N/A N/A
1935-02-18,9.34,#N/A N/A
1935-02-15,9.06,#N/A N/A
1935-02-14,9.01,#N/A N/A
1935-02-13,9.01,#N/A N/A
1935-02-11,9.02,#N/A N/A
1935-02-08,9.03,#N/A N/A
1935-02-07,8.88,#N/A N/A
1935-02-06,8.81,#N/A N/A
1935-02-05,8.89,#N/A N/A
1935-02-04,8.99,#N/A N/A
1935-02-01,9.05,#N/A N/A
1935-01-31,9.1,#N/A N/A
1935-01-30,9.03,#N/A N/A
